ad_id,spend,impressions,clicks,installs,trials,adj_trials,init_purch,trial_converts,campaign_name,ad_name,format,category,concept,creator_name,first_date,last_date,active_days,bucket,clean_name,c1,ipm,tpi,cpft,ctr,meta_paid_obs,ssot_trials,ssot_paid,ssot_ltv,af_installs,af_trials,af_trials_annual_reg,af_trials_annual_plus,af_trials_monthly,sp,phase,p1_point,p2_point,ltv_cac,ltv_cac_lo,ltv_cac_hi,days,signups,cpi,cps,EI,spend_per_day,SI,SP2,on_target,p1,sp2_winner,sp2_phase
120249019731940167,33054.54,5043361,101586,1899,388,629.12,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:atiendai_c7:valueprop_c8:speak-with-me-conv_scaling,video,productdemo,valueprop,atiendai,2026-07-16,2026-08-14,30.0,Scaling,influencer – atiendai – valueprop,video_c2,0.3765346164987991,0.0769328231708973,85.19211340206186,0.0201425200377288,0.0,464.0,175.64,18146.0,3869.0,719.0,567.0,66.0,68.0,2.510190040396695,Phase 1 Winner,True,False,0.224,0.14,0.336,30,1082.0,17.406287519747234,30.549482439926063,0.8800761001494206,1101.818,3.840197514010341,3.3796660519337207,False,True,False,Watch
120249020624430167,489.18,168667,1898,42,8,18.340000000000003,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!jpkol_c7!ba.lifestyle_c8!japanofficeguyvlog,,,,,2026-07-17,2026-07-20,4.0,Testing,ugc – jpkol – ba.lifestyle,ugc_c2,0.2490113655901865,0.0474307363028926,61.1475,0.0112529421878612,0.0,15.0,5.82,588.7,108.0,26.0,20.0,4.0,2.0,2.0360727140747943,Phase 1 Winner,True,False,1.144,0.369,2.288,4,24.0,11.647142857142857,20.3825,1.3152459642979364,122.295,3.016892079409425,3.967955132165656,True,True,True,Scalable winner
120249020669720167,311.17,123878,964,5,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility _c8!andrew-tech-frame-1080x1080,,,,,2026-07-17,2026-08-03,17.0,Testing,generic – na,video_c2,0.040362291932385,0.0,,0.0077818498845638,0.0,3.0,1.12,116.7,30.0,7.0,5.0,0.0,2.0,0.590989104179421,Pause,False,False,0.303,0.0,1.059,17,0.0,62.234,,0.2461493337799061,18.304117647058824,0.45154378797162636,0.11114720258167102,False,False,False,Pause
120249020714940167,3120.4700000000003,637245,5579,141,35,71.28999999999999,2,1.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!qing_c7!product_c8!doesaienglishlearningwork_2humantutor,,,,,2026-07-17,2026-08-09,22.0,Testing,ugc – qing – product,ugc_c2,0.2212649765788668,0.0549239303564563,89.15628571428572,0.0087548744988191,3.0,42.0,15.67,1629.4,372.0,85.0,75.0,2.0,8.0,2.9462712167491576,Phase 1 Winner,True,False,0.505,0.262,0.822,22,86.0,22.13099290780142,36.28453488372093,0.6921902556418338,141.83954545454546,3.499035947739902,2.421998587166049,False,True,False,Pause
120249020715110167,207.4,81251,826,4,1,2.45,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!qing_c7!product_c8!doesaienglishlearningwork_1og,,,,,2026-07-17,2026-07-28,12.0,Testing,ugc – qing – product,ugc_c2,0.0492301633210668,0.0123075408302667,207.4,0.0101660287258002,0.0,6.0,2.29,231.6,24.0,12.0,8.0,4.0,0.0,1.11455402255472,Pause,False,False,1.169,0.0,3.012,12,3.0,51.85,69.13333333333334,0.2954456632296755,17.283333333333335,0.426362087077364,0.12596682959256048,True,False,False,Pause
120249069884080167,1877.2,441932,9007,65,14,23.23,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!ugc_c2!image_c3!whitelist_c4!valueprop_c5!ongoing_c6!mip-emily_life_c7!allenhook_c8!learning-technique-sharing_scaling,,,,,2026-07-19,2026-07-21,3.0,Scaling,whitelist –  – allenhook,ugc_c2,0.1470814514450187,0.0316790818496963,134.0857142857143,0.0203809635871582,0.0,21.0,8.11,820.7,154.0,42.0,36.0,4.0,2.0,2.059394184205241,Phase 1 Winner,True,False,0.407,0.153,0.77,3,26.0,28.88,72.2,0.5304313586723919,625.7333333333333,2.1808861273822635,1.156810391657145,False,True,False,Pause
120249069900960167,25.99,5356,26,1,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!motion_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!3750sentences_winning,,,,,2026-07-19,2026-07-26,6.0,Winning,generic – na – outcome,motion_c2,0.186706497386109,0.0,,0.0048543689320388,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4589523106922161,Pause,False,False,0.0,0.0,0.0,6,0.0,25.99,,0.5894135297598568,4.331666666666666,0.25,0.1473533824399642,False,False,False,Pause
120249069928080167,190.99,42779,2028,1,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-little_0202_c7!openquestion_c8!foreign-company-wannabe,,,,,2026-07-19,2026-07-22,4.0,Testing,whitelist –  – openquestion,ugc_c2,0.0233759554921807,0.0,,0.0474064377381425,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.894138023888079,Pause,False,False,0.0,0.0,0.0,4,1.0,190.99,190.99,0.08020764248630126,47.7475,1.1778817986148373,0.09447512219442036,False,False,False,Pause
120249069950380167,224.28,71924,1360,3,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-sunthings_c7!lifestyle.sharing_c8!canada-internship,,,,,2026-07-19,2026-07-22,4.0,Testing,whitelist – mip-sunthings – lifestyle.sharing,ugc_c2,0.0417106946221011,0.0,,0.0189088482286858,0.0,1.0,0.38,38.2,16.0,0.0,0.0,0.0,0.0,1.4731710435102798,Mid-Tier,False,False,0.0,0.0,0.833,4,2.0,74.76,112.14,0.20490713802111657,56.07,1.383189328202187,0.283425366583261,False,False,False,Pause
120249069969790167,295.78000000000003,67412,1902,9,1,2.27,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-shih_veganwonderland_c7!lifestyle.sharing_c8!move-to-german,,,,,2026-07-19,2026-07-21,3.0,Testing,whitelist –  – lifestyle.sharing,ugc_c2,0.1335073874087699,0.0148341541565299,295.78000000000003,0.02821456120572,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.548173993282273,Pause,False,False,0.0,0.0,0.0,3,6.0,32.864444444444445,49.296666666666674,0.46612251925798937,98.59333333333335,2.4321962992428685,1.1337014663330445,False,False,False,Pause
120249069983680167,972.48,231979,4005,31,7,17.18,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-happygang5215_c7!openquestion_c8!learn-with-child,,,,,2026-07-19,2026-07-26,8.0,Testing,whitelist – mip-happygang5215 – openquestion,ugc_c2,0.1336327857262941,0.0301751451640019,138.9257142857143,0.0172644937688325,0.0,14.0,5.33,539.4,82.0,26.0,20.0,4.0,2.0,2.198385241798213,Phase 1 Winner,True,False,0.54,0.166,1.105,8,24.0,31.370322580645162,40.52,0.48832324242371977,121.56,2.998760384095913,1.4643643940135156,False,True,False,Pause
120249089547390167,1742.09,316034,13372,41,10,15.49,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-kellyyangdes_c7!patterninterrupt_c8!pineapple-cutting_winning,,,,,2026-07-20,2026-07-23,4.0,Winning,whitelist – mip-kellyyangdes – patterninterrupt,ugc_c2,0.129732876842365,0.0316421650835036,174.209,0.0423119031496611,0.0,14.0,5.37,543.5,106.0,22.0,12.0,6.0,4.0,3.1290582899049246,Phase 1 Winner,True,False,0.311,0.088,0.643,4,23.0,42.489999999999995,75.74304347826087,0.3605285393847653,435.5225,4.0,1.4421141575390612,False,True,False,Pause
120249089572460167,1221.8,267434,5072,41,8,13.7,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!UGC_c2!video_c3!whitelist_c4!valueprop_c5!ongoing_c6!MIP-emily_life_c7!AllEnHook_c8!learning-technique-sharing_scaling,,,,,2026-07-20,2026-07-20,1.0,Scaling,whitelist –  – AllEnHook,UGC_c2,0.1533088537732674,0.0299139226874668,152.725,0.0189654269838539,0.0,12.0,4.65,470.7,94.0,25.0,17.0,2.0,6.0,1.780850579604071,Mid-Tier,False,False,0.345,0.077,0.726,1,16.0,29.799999999999997,76.3625,0.5140556254516335,1221.8,4.0,2.056222501806534,False,False,False,Pause
120249089633250167,695.64,128447,4335,61,3,4.7,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:atiendai_c7:valueprop_c8:speak-with-me-conv_winning,video,productdemo,valueprop,atiendai,2026-07-20,2026-07-23,4.0,Winning,influencer – atiendai – valueprop,video_c2,0.4749040460267659,0.0233559366898409,231.88,0.0337493285168201,0.0,12.0,4.63,468.4,110.0,14.0,8.0,4.0,2.0,2.786767113489356,Phase 1 Winner,True,False,0.675,0.14,1.42,4,16.0,11.403934426229508,43.4775,1.34329583684949,173.91,3.528810055430273,4.740235856492104,False,True,True,Scalable winner
120249105317450167,974.49,248806,6414,31,3,4.6,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!image_c3!whitelist_c4!valueprop_c5!ongoing_c6!mip-alicechenlife_c7!ba.lifestyle.testscore_c8!9-year-in-us_winning,,,,,2026-07-20,2026-07-23,4.0,Winning,whitelist – mip-alicechenlife – ba.lifestyle.testscore,ugc_c2,0.124595066035385,0.0120575870356824,324.83,0.025779121082289,0.0,9.0,3.41,347.8,66.0,8.0,8.0,0.0,0.0,2.069203894264044,Phase 1 Winner,True,False,0.33,0.084,0.756,4,14.0,31.43516129032258,69.60642857142857,0.48731601842216854,243.6225,4.0,1.9492640736886742,False,True,False,Pause
120249105347140167,19963.77,5600558,46589,879,203,334.78,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!jpkol_c7!ba.lifestyle_c8!japanofficeguyvlog_scaling,,,,,2026-07-20,2026-08-13,18.0,Scaling,ugc – jpkol – ba.lifestyle,ugc_c2,0.1569486469026836,0.036246388306308,98.3436945812808,0.0083186353931161,0.0,329.0,125.85,12817.4,2396.0,526.0,385.0,74.0,45.0,2.201808536058322,Phase 1 Winner,True,False,0.332,0.204,0.503,18,517.0,22.711911262798637,38.6146421663443,0.6744856239179862,1109.0983333333334,3.865571866188136,2.6072726519657192,False,True,False,Pause
120249114098820167,813.8199999999999,212628,9008,18,2,3.09,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!atiendai_c7!product_c8!og-video_winning,,,,,2026-07-21,2026-07-23,3.0,Winning,influencer – atiendai – product,na_c2,0.0846548902308256,0.0094060989145361,406.91,0.0423650695110709,0.0,5.0,1.9,192.5,62.0,8.0,4.0,2.0,2.0,3.533062361466726,Phase 1 Winner,True,False,0.222,0.0,0.628,3,9.0,45.212222222222216,90.42444444444443,0.33882116130379714,271.2733333333333,4.0,1.3552846452151885,False,True,False,Pause
120249135201100167,1800.67,486434,12489,33,1,1.48,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!image_c3!whitelist_c4!valueprop_c5!ongoing_c6!mip-alicechenlife_c7!ba.lifestyle.testscore_c8!9-year-in-us_winning,,,,,2026-07-21,2026-07-26,6.0,Winning,whitelist – mip-alicechenlife – ba.lifestyle.testscore,ugc_c2,0.0678406525859623,0.0020557773510897,1800.67,0.0256746033377601,0.0,18.0,6.84,694.8,190.0,32.0,21.0,9.0,0.0,1.9286931524964248,Mid-Tier,False,False,0.409,0.147,0.787,6,12.0,54.56575757575758,150.05583333333334,0.28074122524901085,300.1116666666667,4.0,1.1229649009960434,False,False,False,Pause
120249176070740167,155.78,33251,835,5,4,9.79,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!no-pressure,,,,,2026-07-23,2026-07-29,7.0,Testing,influencer – thedodomen – noframe,na_c2,0.1503714174009804,0.1202971339207843,38.945,0.0251120267059637,0.0,7.0,2.65,267.8,28.0,14.0,4.0,4.0,4.0,2.6336184534879297,Pause,False,False,1.674,0.0,4.226,7,5.0,31.156,31.156,0.49168242516557575,22.254285714285714,0.5489903782194112,0.2699289205554868,True,False,False,Pause
120249176071730167,291.96,76532,879,64,12,27.49,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!speak-without-fear,,,,,2026-07-23,2026-07-26,4.0,Testing,influencer – thedodomen – noframe,na_c2,0.8362515026394188,0.156797156744891,24.33,0.0114853917315632,0.0,13.0,4.96,501.8,124.0,22.0,18.0,2.0,0.0,4.145584187044348,Phase 2 Winner,True,True,1.641,0.389,3.355,4,42.0,4.561875,6.951428571428571,3.35801784101026,72.99,1.8005883550111934,6.046407820442903,True,True,True,Scalable winner
120249176072350167,228.45,80005,935,8,3,6.16,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!frame-learning_c8!keep-learning,,,,,2026-07-23,2026-08-09,13.0,Testing,influencer – thedodomen – frame-learning,na_c2,0.0999937503906005,0.0374976563964752,76.14999999999999,0.0116867695769014,0.0,5.0,1.88,193.8,36.0,8.0,8.0,0.0,0.0,2.707171433930049,Pause,False,False,0.802,0.0,2.074,13,4.0,28.55625,57.1125,0.5364450037542982,17.573076923076922,0.4335097639321584,0.23255414694011162,True,False,False,Pause
120249176072690167,426.36,138910,1593,4,2,3.88,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!frame-spanish_c8!no-pressure,,,,,2026-07-23,2026-08-04,12.0,Testing,influencer – thedodomen – frame-spanish,na_c2,0.028795623065294,0.014397811532647,213.18,0.0114678568857533,0.0,8.0,2.97,307.8,34.0,12.0,10.0,2.0,0.0,1.194839771753821,Pause,False,False,0.69,0.0,1.663,12,2.0,106.59,213.18,0.14371758737647694,35.53,0.8764886183524827,0.12596682959256048,False,False,False,Pause
120249176075550167,1434.11,391643,15197,94,21,49.88,1,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!og-video,,,,,2026-07-23,2026-07-26,4.0,Testing,influencer – thedodomen – noframe,na_c2,0.2400145030040113,0.0536202613094067,68.29095238095239,0.038803195767574,1.0,30.0,11.46,1159.8,288.0,54.0,48.0,6.0,0.0,3.528631748689909,Phase 1 Winner,True,False,0.803,0.361,1.395,4,57.0,15.256489361702126,25.159824561403507,1.0040879834985572,358.5275,4.0,4.016351933994229,True,True,True,Scalable winner
120249176077580167,3614.26,971171,13807,170,44,89.0,1,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!product-demo,,,,,2026-07-23,2026-08-02,11.0,Testing,influencer – thedodomen – noframe,na_c2,0.1750464130415755,0.0453061304342901,82.14227272727273,0.0142168577933237,1.0,60.0,22.52,2297.9,504.0,116.0,88.0,16.0,10.0,2.0017523823320063,Phase 1 Winner,True,False,0.589,0.312,0.958,11,102.0,21.26035294117647,35.433921568627454,0.7205363749530955,328.5690909090909,4.0,2.882145499812382,False,True,False,Pause
120249190061250167,382.75,96632,1523,6,2,2.95,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-happygang5215_c7!openquestion_c8!learn-with-child_winning,,,,,2026-07-23,2026-07-27,5.0,Winning,whitelist – mip-happygang5215 – openquestion,ugc_c2,0.0620912327179402,0.0206970775726467,191.375,0.0157608245715704,0.0,2.0,0.76,76.8,18.0,4.0,4.0,0.0,0.0,2.131687712028316,Pause,False,False,0.221,0.0,0.716,5,3.0,63.791666666666664,127.58333333333333,0.24013885259504134,76.55,1.5532770383714989,0.3730021657567557,False,False,False,Pause
120249242631140167,3543.6,1062460,25363,157,32,52.79,1,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!og-video_scaling,,,,,2026-07-26,2026-07-29,4.0,Scaling,influencer – thedodomen – noframe,na_c2,0.1477702689983623,0.0301187809423413,110.7375,0.0238719575325188,1.0,50.0,18.69,1894.5,419.0,93.0,75.0,8.0,6.0,2.187615164781717,Phase 1 Winner,True,False,0.496,0.253,0.823,4,84.0,22.570700636942675,42.18571428571428,0.6787054546895847,885.9,3.087652386929385,2.0956065171942897,False,True,False,Pause
120249242654880167,37726.6,7735511,85068,2500,496,827.8100000000001,28,10.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!speak-without-fear_scaling,,,,,2026-07-26,2026-09-15,31.0,Scaling,influencer – thedodomen – noframe,na_c2,0.3231848548854755,0.0641198752092783,76.0616935483871,0.010997075694159,38.0,657.0,251.52,26066.2,5736.0,1053.0,813.0,137.0,48.0,2.5428547932158,Phase 1 Winner,True,False,0.687,0.517,0.897,31,1574.0,15.090639999999999,23.96861499364676,1.0151231252258803,1216.9870967741936,4.0,4.060492500903521,False,True,True,Scalable winner
120249248763350167,25.4,5697,123,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-happygang5215_c7!openquestion_c8!learn-with-child_winning,,,,,2026-07-26,2026-07-27,2.0,Winning,whitelist – mip-happygang5215 – openquestion,ugc_c2,0.0,0.0,,0.0215903106898367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7101858783352726,Mid-Tier,False,False,0.0,0.0,0.0,2,0.0,,,,12.7,0.2576958639754152,,False,False,False,No installs yet
120249315126190167,3083.25,792630,9974,135,36,57.6,3,2.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!noframe_c8!product-demo_scaling,,,,,2026-07-28,2026-08-09,11.0,Scaling,influencer – thedodomen – noframe,na_c2,0.1703190643806063,0.0454184171681616,85.64583333333333,0.012583424800979,5.0,45.0,16.86,1730.6,383.0,82.0,72.0,2.0,8.0,1.963695562012147,Mid-Tier,False,False,0.592,0.319,0.944,11,87.0,22.83888888888889,35.439655172413794,0.6707356786481542,280.29545454545456,0.9769216946300143,0.6552562358337675,False,False,False,Pause
120249469567010167,1805.31,362082,3723,124,34,82.82000000000001,2,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!promo_c6!qing_c7!testimonial.ba.hook_c8!2026nyr-v2-putoffforyears,,,,,2026-08-09,2026-08-20,12.0,Testing,ugc – qing – testimonial.ba.hook,ugc_c2,0.3424638617771665,0.0939013814550295,53.09735294117647,0.0102822012693257,2.0,45.0,17.73,1843.3,376.0,84.0,63.0,13.0,0.0,4.502467559280278,Phase 2 Winner,True,True,0.999,0.506,1.663,12,83.0,14.558951612903225,21.750722891566266,1.052195106197205,150.4425,3.7112620029972803,3.904971717369375,True,True,True,Scalable winner
120249469567030167,164.65,39358,624,3,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!painpoint _c5!promo_c6!camel_c7!testimonial.ba.hook_c8!workplaceengcomms-v3-fluentcoworker,,,,,2026-08-09,2026-08-17,9.0,Testing,ugc –  – testimonial.ba.hook,ugc_c2,0.0762233853346206,0.0,,0.015854464149601,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.871802825036862,Pause,False,False,0.0,0.0,0.0,9,0.0,54.88333333333333,,0.2791167501693048,18.294444444444444,0.45130515999542253,0.1259668295925605,False,False,False,Pause
120249469567140167,234.26,46811,505,4,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!senario_c5!promo_c6!jenny_c7!hook.realscene.fulleng_c8!interviewsalarynegotiation-v2-cut,,,,,2026-08-08,2026-08-11,4.0,Testing,ugc – jenny – hook.realscene.fulleng,ugc_c2,0.085450001068125,0.0,,0.0107880626348507,0.0,4.0,1.53,158.7,22.0,8.0,4.0,2.0,0.0,0.8552635216726345,Pause,False,False,0.669,0.0,1.946,4,5.0,58.565,46.852,0.26157018079840655,58.565,1.4447384163752643,0.37790048877768145,False,False,False,Pause
120249469567200167,1124.75,220651,2910,50,10,27.37,2,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!speakmethod_c5!promo_c6!sophia_c7!hook.testimonial_c8!outputinputandspeakmethod-v2-cut,,,,,2026-08-09,2026-08-17,9.0,Testing,ugc – sophia – hook.testimonial,ugc_c2,0.2266021907899805,0.0453204381579961,112.475,0.0131882475039768,2.0,20.0,7.7,800.9,144.0,38.0,26.0,10.0,2.0,2.5241355697589345,Phase 1 Winner,True,False,0.781,0.311,1.455,9,27.0,22.495,41.657407407407405,0.6809894482533309,124.97222222222223,3.082936402701801,2.099447159876008,False,True,False,Pause
120249469568100167,173.31,135862,621,2,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!outcome_c5!ongoing_c6!na_c7!progress_c8!line26q3day1,,,,,2026-08-08,2026-08-14,7.0,Testing,generic – na – progress,static_c2,0.0147208196552384,0.0,,0.0045708145029515,0.0,5.0,1.9,198.0,44.0,11.0,4.0,7.0,0.0,0.6666706413877701,Pause,False,False,1.161,0.0,3.44,7,1.0,86.655,173.31,0.1767798469616142,24.75857142857143,0.6107685354294913,0.10797156822219471,True,False,False,Pause
120249641611010167,385.35,114708,1560,2,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!problemsolution_c5!ongoing_c6!mip-youth.may_c7!testimonial.ba.aboardlife_c8!product-walk-through,,,,,2026-08-08,2026-08-13,6.0,Testing,ugc – mip-youth.may – testimonial.ba.aboardlife,ugc_c2,0.0174355755483488,0.0,,0.0135997489277121,0.0,3.0,1.16,120.3,34.0,4.0,2.0,0.0,0.0,0.9967136052265326,Pause,False,False,0.247,0.0,0.923,6,0.0,192.675,,0.07950620287249864,64.22500000000001,1.5843648047759136,0.12596682959256048,False,False,False,Pause
120249641651420167,252.15,76578,1803,3,1,2.43,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!boldclaim _c5!ongoing_c6!mip-lavendora_c7!testimonial.aboardlife_c8!product-walk-through,,,,,2026-08-08,2026-08-11,4.0,Testing,ugc – mip-lavendora – testimonial.aboardlife,ugc_c2,0.0391757423803181,0.0130585807934393,252.15,0.0235446211705711,0.0,2.0,0.76,79.1,34.0,5.0,5.0,0.0,0.0,2.038138963802881,Pause,False,False,0.334,0.0,1.062,4,1.0,84.05,252.15,0.18225886541890157,63.0375,1.5550703990823143,0.28342536658326106,False,False,False,Pause
120249641692540167,207.29,58652,3185,8,1,2.25,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!problemsolution_c5!ongoing_c6!mip-yclife_c7!aboardlife_c8!learn-with-kid-dou-ling,,,,,2026-08-08,2026-08-10,3.0,Testing,ugc – mip-yclife – aboardlife,ugc_c2,0.1363977357975857,0.0170497169746982,207.29,0.0543033485644138,0.0,2.0,0.77,79.9,30.0,4.0,4.0,0.0,0.0,4.841998744327688,Pause,False,False,0.405,0.0,1.31,3,6.0,25.91125,34.54833333333333,0.5912048873928768,69.09666666666666,1.7045438192915483,1.007734636740484,False,False,False,Pause
120249641760720167,287.41,77838,5529,1,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!problemsolution_c5!ongoing_c6!mip-bpw.study_c7!share.learnskill_c8!how-i-promo-myself,,,,,2026-08-08,2026-08-10,3.0,Testing,ugc – mip-bpw.study – share.learnskill,ugc_c2,0.0128471954572316,0.0,,0.071032143683034,0.0,6.0,2.3,239.0,46.0,10.0,6.0,4.0,0.0,5.387300396814489,Pause,False,False,0.855,0.0,2.192,3,0.0,287.41,,0.053299668203815716,95.80333333333334,2.3633698639711707,0.12596682959256048,True,False,False,Pause
120249641997610167,430.95,50529,1046,18,4,8.33,1,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!qing_c7!product_c8!doesaienglishlearningwork_2humantutor_winning,,,,,2026-08-08,2026-08-18,11.0,Winning,ugc – qing – product,ugc_c2,0.3562310752241287,0.0791624611609174,107.7375,0.0207009835935799,1.0,7.0,2.74,284.5,64.0,13.0,11.0,2.0,0.0,3.902811571913676,Phase 1 Winner,True,False,0.649,0.0,1.554,11,6.0,23.941666666666666,71.825,0.639840903799179,39.17727272727273,0.7949465467444896,0.5086393169410306,False,True,False,Pause
120249642037430167,599.51,140017,1487,39,5,8.82,2,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!frame-learning_c8!keep-learning_winning,,,,,2026-08-08,2026-08-10,3.0,Winning,influencer – thedodomen – frame-learning,na_c2,0.2785376061478249,0.0357099495061314,119.902,0.0106201389831234,2.0,11.0,4.2,436.4,122.0,20.0,18.0,0.0,0.0,1.6607255301852604,Mid-Tier,False,False,0.727,0.162,1.496,3,19.0,15.372051282051283,31.55315789473684,0.9965395871626634,199.83666666666667,4.0,3.9861583486506538,False,False,False,Watch
